heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;14;synthetic_control;0.1;[0.34387, 0.34387, 0.39039, 1.185, 1.0061, 1.0061, -0.6578, -0.6578, 0.20787, -0.8464, -0.8464, -0.043934, -0.24302, 0.063543];25,46916;523;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;14;synthetic_control;0.1;[1.2249, 1.5552, 1.3611, 1.0265, 0.63693, 0.63693, -1.0095, -1.0095, -0.68559, -0.25405, -0.8464, -0.25405, -0.25405, 0.063543];25,38592;525;523,6666667;25,68635233;0,031643391;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;14;synthetic_control;0.1;[1.2249, 1.5552, 1.3611, 1.3611, 1.0956, 0.63693, 0.63693, -1.0095, -0.68559, 0.20787, -0.8159, -0.25405, -0.25405, 0.063543];25,31682;5254;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;14;synthetic_control;0.1;[0.39039, 0.39039, 1.185, 1.0061, 1.0061, 0.63693, 0.63693, -0.68559, -0.68559, -0.68559, -0.8159, -0.24302, -0.24302, 0.063543];25,47374;5247;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;14;synthetic_control;0.1;[0.30272, 0.32845, 0.32845, 0.32845, 1.254, 1.0061, 1.0061, -0.8464, -0.68559, -0.25405, -0.8464, -0.24302, -0.25405, 0.063543];25,44842;5248;5249,666667;25,41299333;0,020664448;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;14;synthetic_control;0.1;[1.185, 1.185, 1.185, 1.0956, 0.63693, -0.51374, 0.14084, -1.4453, -0.69051, -0.8159, -0.24302, -0.24302, 0.67738, 0.67738];25,594283;52;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;14;synthetic_control;0.1;[1.254, 1.5552, 1.3611, 1.0956, 0.62606, -0.33761, -0.33761, -1.4453, -0.8159, -0.8464, -0.043934, -0.043934, 0.67738, 1.1167];25,719369;52;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;14;synthetic_control;0.1;[1.254, 1.327, 1.327, 1.3611, 1.0265, 1.0265, 0.63693, 0.63693, -0.8464, -0.8464, -0.8464, -0.24302, -0.25405, 0.063543];25,67555;52;52;25,66306733;0,030708193;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;14;synthetic_control;0.1;[1.254, 1.5552, 1.3611, 1.0956, 0.63693, -0.51374, -0.51374, -1.4453, -0.6578, -0.6578, -0.8464, -0.24302, -0.24302, 0.063543];25,463386;526;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;14;synthetic_control;0.1;[0.32845, 0.32845, 0.32845, 1.0265, 1.0061, 1.0061, -1.2645, -1.0095, -0.8159, -0.8464, -0.24302, -0.25405, 0.67738, 1.1167];25,581387;523;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;14;synthetic_control;0.1;[0.39039, 0.39039, 0.39039, 1.2249, 1.0061, 1.0061, -1.0095, -0.68559, -0.68559, -0.8159, -0.043934, -0.25405, 0.67738, 1.0956];25,486867;525;524,6666667;25,51054667;0,024582491;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;14;synthetic_control;0.1;[1.2249, 1.3611, 1.3611, 1.0956, 0.62606, 0.63693, -1.0095, -0.68559, -0.6578, -0.8464, -0.25405, -0.25405, 0.67738, 1.1167];25,373717;5257;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;14;synthetic_control;0.1;[0.39039, 0.39039, 1.254, 1.0061, 1.0061, -0.69051, -0.68559, -0.51374, -0.8159, -0.043934, -0.25405, 0.67738, 0.67738, 0.67738];25,440347;5250;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;14;synthetic_control;0.1;[0.32845, 0.32845, 0.32845, 0.14084, 0.14084, -1.0095, -0.6578, 1.3252, 1.3252, 1.3252, -0.8159, -0.24302, -0.24302, 0.063543];25,83425;5239;5248,666667;25,549438;0,026144488;
MSM-Mean Exact;4;14;Trace;0.01;[0.53858];5,62252;143564;;;;
MSM-Mean Exact;4;14;Trace;0.01;[0.53858];5,62252;144222;;;;
MSM-Mean Exact;4;14;Trace;0.01;[0.53858];5,62252;143858;143881,3333;5,62252;0;
Buckets MSM-Mean: bucketsize:2;4;14;Trace;0.01;[-1.0779, 0.53126, -0.94193, -0.80692, -0.80228, -0.71609, -0.59853];12,14079;1;;;;
Buckets MSM-Mean: bucketsize:2;4;14;Trace;0.01;[-1.0779, 0.53126, -0.94193, -0.80692, -0.80228, -0.71609, -0.59853];12,14079;1;;;;
Buckets MSM-Mean: bucketsize:2;4;14;Trace;0.01;[-1.0779, 0.53126, -0.94193, -0.80692, -0.80228, -0.71609, -0.59853];12,14079;1;1;12,14079;1,159314685;
Buckets MSM-Mean: bucketsize:3;4;14;Trace;0.01;[0.53858, -0.94193, -0.80692, 0.55642, -0.59853];13,59411;14;;;;
Buckets MSM-Mean: bucketsize:3;4;14;Trace;0.01;[0.53858, -0.94193, -0.80692, 0.55642, -0.59853];13,59411;14;;;;
Buckets MSM-Mean: bucketsize:3;4;14;Trace;0.01;[0.53858, -0.94193, -0.80692, 0.55642, -0.59853];13,59411;14;14;13,59411;1,417796646;
Buckets MSM-Mean: bucketsize:4;4;14;Trace;0.01;[0.53858, 0.51355, 0.55642, -0.59853];8,01239;80;;;;
Buckets MSM-Mean: bucketsize:4;4;14;Trace;0.01;[0.53858, 0.51355, 0.55642, -0.59853];8,01239;80;;;;
Buckets MSM-Mean: bucketsize:4;4;14;Trace;0.01;[0.53858, 0.51355, 0.55642, -0.59853];8,01239;80;80;8,01239;0,425053179;
Buckets MSM-Mean: bucketsize:5;4;14;Trace;0.01;[0.53858, 0.55992, 0.57297];5,68657;275;;;;
Buckets MSM-Mean: bucketsize:5;4;14;Trace;0.01;[0.53858, 0.55992, 0.57297];5,68657;275;;;;
Buckets MSM-Mean: bucketsize:5;4;14;Trace;0.01;[0.53858, 0.55992, 0.57297];5,68657;273;274,3333333;5,68657;0,011391689;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;14;Trace;0.01;[-1.1404, -1.0779, 0.65831, 0.58263, 0.64901, 0.64901, 0.64731, 0.64731, -0.81503, -0.80228, -0.77764, -0.71609, 0.61621, 0.57763];14,60984;50;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;14;Trace;0.01;[0.62772, 0.65349, -1.0236, -1.0361, -0.94193, -0.96461, 0.64731, 0.52117, -0.80228, 0.55642, -0.77764, -0.77764, -0.59853, -0.71872];20,97016;70;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;14;Trace;0.01;[-1.1404, -1.1404, -1.0236, -1.0361, 0.51355, 0.65373, 0.58698, 0.58698, 0.64206, 0.55642, 0.65168, 0.68255, 0.65911, -0.59853];12,0046;50;56,66666667;15,86153333;1,821071927;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;14;Trace;0.01;[0.65349, 0.65349, -1.0361, -1.0361, 0.51355, 0.55992, 0.52117, 0.58698, 0.64206, 0.60768, 0.57858, 0.57858, 0.57763, 0.61621];12,57296;672;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;14;Trace;0.01;[0.59951, 0.59951, 0.58263, 0.53126, -0.94193, -0.94193, -0.80692, -0.80692, -0.80228, -0.80228, 0.57858, 0.57858, 0.65911, 0.65911];11,77939;616;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;14;Trace;0.01;[0.53858, 0.65349, -1.0361, -1.0236, 0.55992, 0.55992, -0.92693, -0.80692, -0.81503, -0.80228, 0.68255, 0.68255, 0.61621, 0.65911];18,22163;623;637;14,19132667;1,524015329;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;14;Trace;0.01;[0.53858, 0.59951, 0.58263, 0.55086, 0.55992, -0.94193, 0.64731, 0.58698, 0.55642, 0.60768, 0.57297, 0.57858, 0.59111, 0.59111];12,11471;5531;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;14;Trace;0.01;[0.59951, 0.59951, 0.55086, 0.55086, -0.94193, -0.94193, 0.58698, 0.52117, -0.81503, -0.80228, -0.77764, -0.77764, 0.61621, 0.59111];17,11542;7862;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;14;Trace;0.01;[0.53858, 0.53858, 0.53126, 0.53126, 0.55992, 0.55992, -0.80692, -0.80692, 0.60768, 0.55642, -0.71609, -0.71609, 0.61621, 0.57763];16,35793;9262;7551,666667;15,19602;1,70270626;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;14;Trace;0.01;[0.59951, 0.65831, 0.59951, -0.96461, -0.94193, 0.53126, -0.81503, -0.80692, -0.81503, -0.77764, -0.80228, 0.64206, 0.59111, 0.65911];17,53594;108;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;14;Trace;0.01;[-1.0779, -1.0361, -1.0779, 0.51355, 0.53126, 0.64901, 0.58698, 0.64731, 0.58698, 0.65168, 0.57858, 0.57858, 0.59111, 0.57763];9,59208;77;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;14;Trace;0.01;[0.55086, 0.65349, 0.65831, 0.53126, 0.65373, 0.65373, -2.0866, -2.0866, -1.9988, 0.68255, 0.65168, 0.65168, 0.65911, 0.59111];16,76095;82;89;14,62965667;1,601975034;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;14;Trace;0.01;[0.62772, 0.53858, 0.59951, 0.53126, 0.58263, 0.53126, 0.65151, 0.57685, 0.60768, -0.77764, -0.77764, -2.004, 0.61621, 0.59111];16,81467;684;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;14;Trace;0.01;[0.55086, 0.53858, 0.65349, 0.51355, 0.58263, 0.65373, 0.52117, 0.52117, 0.65151, 0.68255, 0.57858, -0.71609, 0.65911, 0.59111];12,08073;606;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;14;Trace;0.01;[-2.0888, -2.0856, -1.1404, 0.58263, 0.53126, 0.53126, -0.80692, -0.80692, -0.80692, 0.65168, 0.57858, 0.68255, 0.65911, 0.59111];17,55307;545;611,6666667;15,48282333;1,753716009;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;14;Trace;0.01;[0.55086, 0.59951, 0.55086, -0.96461, -0.94193, -0.94193, 0.52117, 0.52117, 0.60768, 0.64206, 0.57297, 0.68255, 0.65911, 0.57763];12,22242;8018;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;14;Trace;0.01;[0.53858, 0.55086, 0.55086, 0.53126, 0.53126, 0.55992, 0.60768, 0.64731, 0.52117, 0.55642, 0.68255, 0.57297, 0.65911, 0.65911];6,68291;9378;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;14;Trace;0.01;[0.65349, 0.59951, 0.53858, 0.55992, 0.64901, 0.53126, 0.58698, 0.65151, 0.64731, 0.64206, 0.57297, 0.55642, 0.65911, 0.65911];6,8601;7996;8464;8,588476667;0,52751376;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;14;Trace;0.01;[0.65349, 0.65831, 0.65349, 0.62772, 0.52117, 0.64731, 0.64901, 0.64731, -1.9988, -2.0866, -1.9988, -1.93, 0.57763, 0.65911];16,66848;140;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;14;Trace;0.01;[0.53126, 0.53126, 0.58263, 0.55086, -2.055, 0.65151, 0.65373, 0.64901, -0.81503, -0.77764, -0.77764, 0.57858, 0.65911, 0.57763];21,62712;128;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;14;Trace;0.01;[0.53858, 0.55086, 0.59951, 0.62772, 0.52117, 0.65373, 0.52117, 0.52117, 0.65168, 0.55642, 0.64206, -0.77764, 0.61621, 0.57763];12,28373;88;118,6666667;16,85977667;1,998615686;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;14;Trace;0.01;[0.65349, 0.65349, -1.1404, -1.0236, 0.64731, 0.64731, 0.65151, -0.94193, 0.55642, -0.80228, 0.55642, 0.60768, 0.59111, -0.71872];26,68806;1627;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;14;Trace;0.01;[0.65349, -1.0236, -1.0361, -1.1404, 0.52117, 0.51355, 0.65151, 0.64731, -0.80228, 0.60768, 0.57297, 0.68255, 0.61621, -0.71872];21,23028;1184;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;14;Trace;0.01;[0.59951, 0.65349, 0.55086, 0.53858, 0.51355, 0.52117, -0.92693, -0.92693, -0.80228, 0.57297, 0.68255, 0.60768, 0.57763, -0.59853];14,32213;1190;1333,666667;20,74682333;2,689951007;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;14;Trace;0.01;[0.55086, 0.53126, 0.65831, 0.59951, -0.96461, 0.65373, 0.52117, 0.64901, -0.80228, 0.60768, 0.57858, 0.57685, 0.59111, 0.59111];18,00262;11496;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;14;Trace;0.01;[0.58263, 0.55086, 0.53126, 0.65349, 0.55992, 0.65151, 0.65373, 0.52117, -0.80228, -0.80228, -0.71609, -0.80228, 0.61621, 0.61621];12,04984;7499;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;14;Trace;0.01;[-1.0236, -2.0856, -1.0779, -1.0779, -0.92693, -0.94193, -2.055, -2.088, -0.80228, -0.77764, -0.80228, -0.80228, -0.59853, 0.59111];17,32191;12269;10421,33333;15,79145667;1,808608358;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;14;Trace;0.01;[-2.0856, -0.94193, 0.62772, 0.55086, 0.55086, 0.57685, -0.96461, 0.65151, 0.55992, 0.60768, -0.71872, -0.59853, -1.93, -2.045];25,04694;102;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;14;Trace;0.01;[-2.088, 0.65349, 0.53858, 0.59951, 0.58263, -0.92693, 0.55642, 0.65151, 0.52117, 0.65373, 0.68255, 0.57297, 0.57297, -0.71609];21,23621;169;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;14;Trace;0.01;[-1.0779, -0.94193, -2.0856, -2.0926, -2.088, -0.92693, -0.80692, -0.80228, 0.58698, 0.60768, -0.71872, 0.59111, 0.65168, 0.61621];18,32719;100;123,6666667;21,53678;2,830449692;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;14;Trace;0.01;[0.53126, 0.53126, 0.59951, 0.51355, -2.0797, 0.60768, 0.65373, 0.57685, -0.80228, -2.0951, -2.0401, -2.004, -2.045, 0.57858];26,7857;1018;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;14;Trace;0.01;[-2.088, -2.0797, -2.0797, -2.0856, -2.0797, 0.57685, 0.64206, 0.60768, 0.65373, 0.65151, 0.68255, 0.57763, 0.61621, 0.57763];12,29876;1399;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;14;Trace;0.01;[-2.0856, 0.59951, 0.59951, 0.59951, 0.55086, -1.9988, -1.9988, -1.9988, -2.055, -0.80228, 0.57763, 0.68255, 0.57763, 0.65168];22,41021;1659;1358,666667;20,49822333;2,645735957;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;14;Trace;0.01;[-1.1404, -1.0361, -1.0236, 0.51355, 0.65831, 0.52117, 0.52117, 0.55642, 0.55992, 0.57685, 0.57763, 0.65911, 0.65168, 0.65911];9,52468;15796;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;14;Trace;0.01;[0.58263, 0.62772, 0.59951, 0.58263, 0.53126, 0.57685, 0.64206, 0.60768, 0.55992, 0.55642, 0.57763, 0.59111, -0.59853, 0.61621];11,14637;13351;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;14;Trace;0.01;[-1.0361, 0.64901, 0.53858, 0.62772, 0.51355, -0.80692, -0.80228, 0.64731, 0.55992, 0.65373, 0.65168, 0.61621, 0.61621, -0.77764];17,87713;7965;12370,66667;12,84939333;1,285344175;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;14;Trace;0.01;[0.59951, 0.58263, 0.51355, 0.58698, 0.57685, 0.57858, 0.59111];5,97085;44;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;14;Trace;0.01;[0.59951, 0.58263, 0.55992, 0.52117, 0.57685, 0.57858, 0.65168, 0.65911];6,0754;44;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;14;Trace;0.01;[0.59951, 0.65831, 0.64901, 0.55992, 0.52117, 0.55642, 0.57858, 0.59111];6,05978;44;44;6,035343333;0,073423186;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;14;Trace;0.01;[0.53858, 0.55086, 0.51355, 0.58698, 0.57685, 0.57858, 0.59111, 0.57763];5,90265;460;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;14;Trace;0.01;[0.59951, 0.58263, 0.55992, 0.52117, 0.57685, 0.57858, 0.59111];5,91673;455;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;14;Trace;0.01;[0.59951, 0.58263, 0.55992, 0.52117, 0.55642, 0.57297, 0.59111];5,91673;449;454,6666667;5,912036667;0,051492332;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;14;Trace;0.01;[0.59951, 0.58263, 0.55992, 0.52117, 0.55642, 0.57297, 0.57763];5,89825;4510;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;14;Trace;0.01;[0.59951, 0.58263, 0.55992, 0.58698, 0.57685, 0.57858, 0.59111];5,85949;4574;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;14;Trace;0.01;[0.53858, 0.55086, 0.53126, 0.51355, 0.58698, 0.57685, 0.57858, 0.59111, 0.57763];5,91421;4519;4534,333333;5,89065;0,047688581;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;14;Trace;0.01;[0.55086, 0.55992, 0.60768, 0.57297];5,76268;34;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57858, 0.57763];5,71157;34;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;14;Trace;0.01;[0.55086, 0.64901, 0.64731, 0.64206, 0.57297];5,84553;34;34;5,77326;0,026810042;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57297];5,69623;345;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57297];5,69623;362;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57297];5,69623;350;352,3333333;5,69623;0,01310978;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57297];5,69623;3509;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57297];5,69623;3520;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57297];5,69623;3549;3526;5,69623;0,01310978;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;14;Trace;0.01;[0.55086, 0.55992, 0.57685, 0.57858];5,6933;27;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;14;Trace;0.01;[0.55086, 0.58698, 0.57858];5,68027;27;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;14;Trace;0.01;[0.53126, 0.58698, 0.57858];5,69491;27;27;5,689493333;0,011911622;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;14;Trace;0.01;[0.55086, 0.58698, 0.57858];5,68027;281;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;14;Trace;0.01;[0.55086, 0.58698, 0.57858];5,68027;280;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;14;Trace;0.01;[0.58263, 0.58698, 0.57858];5,68027;280;280,3333333;5,68027;0,010271195;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;14;Trace;0.01;[0.58263, 0.58698, 0.57858];5,68027;2796;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;14;Trace;0.01;[0.58263, 0.58698, 0.57858];5,68027;2827;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;14;Trace;0.01;[0.55086, 0.58698, 0.57858];5,68027;2816;2813;5,68027;0,010271195;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;22;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57858];5,67908;21;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;21;21,33333333;5,678446667;0,009946904;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;225;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;224;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;224;224,3333333;5,67813;0,009890583;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;2256;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;2255;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;14;Trace;0.01;[0.58263, 0.57685, 0.57763];5,67813;2274;2261,666667;5,67813;0,009890583;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;14;Trace;0.01;[0.65349, 0.51355, 0.55992, 0.65151, 0.57685, 0.55642, -0.77764, -0.71872, 0.57763];11,41465;56;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;14;Trace;0.01;[0.59951, 0.51355, 0.55992, 0.65151, 0.60768, 0.64206, 0.68255, 0.65168, 0.57763];6,2701;56;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;14;Trace;0.01;[-1.1404, -1.0779, -1.0361, 0.58263, 0.65151, 0.60768, 0.55642, 0.57297, -0.71872, -0.59853];11,74405;56;56;9,8096;0,744698107;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;14;Trace;0.01;[0.53858, 0.65831, 0.53126, 0.65373, 0.58698, 0.52117, 0.57685, 0.55642, 0.57763];6,38775;573;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;14;Trace;0.01;[0.53858, 0.65349, 0.51355, 0.55992, 0.65151, 0.60768, 0.55642, 0.57297, 0.61621, 0.65911];6,46718;566;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;14;Trace;0.01;[0.59951, 0.53126, 0.64901, 0.55992, 0.65151, 0.60768, 0.64206, 0.57763];6,35017;567;568,6666667;6,4017;0,138581988;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;14;Trace;0.01;[0.65831, 0.58263, 0.65151, 0.60768, 0.64206, 0.57763];6,10228;5730;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;14;Trace;0.01;[0.59951, 0.51355, 0.65151, 0.60768, 0.64206, 0.57763];6,13085;5796;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;14;Trace;0.01;[0.53858, 0.59951, 0.65831, 0.58263, 0.64731, 0.52117, 0.57685, 0.55642, 0.57763];6,23857;5735;5753,666667;6,157233333;0,095102078;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;14;Trace;0.01;[0.65168, 0.57763];5,81675;39;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;14;Trace;0.01;[0.62772, 0.58263, 0.64731, 0.57858, 0.61621];5,98241;39;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;14;Trace;0.01;[0.64731, 0.57685, 0.57763];5,8102;39;39;5,869786667;0,043977908;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;14;Trace;0.01;[0.55086, 0.51355, 0.57685, 0.59111];5,79569;420;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;14;Trace;0.01;[0.55086, 0.64206, 0.59111];5,78172;402;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;14;Trace;0.01;[0.58263, 0.64206, 0.59111];5,78172;402;408;5,786376667;0,029142923;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;14;Trace;0.01;[0.51355, 0.55992, 0.57685, 0.57763];5,71738;4064;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;14;Trace;0.01;[0.58263, 0.55992, 0.57763];5,71199;4062;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;14;Trace;0.01;[0.53126, 0.55992, 0.57685, 0.57763];5,69967;4068;4064,666667;5,70968;0,015501946;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;14;Trace;0.01;[0.57763];5,66157;32;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;14;Trace;0.01;[0.58698, 0.60768, 0.57763];5,71731;33;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;14;Trace;0.01;[0.58698, 0.57297];5,68058;30;31,66666667;5,686486667;0,011376868;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;14;Trace;0.01;[0.57297];5,65691;310;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;14;Trace;0.01;[0.57297];5,65691;309;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;14;Trace;0.01;[0.57297];5,65691;320;313;5,65691;0,006116474;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;14;Trace;0.01;[0.57297];5,65691;3189;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;14;Trace;0.01;[0.57297];5,65691;3245;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;14;Trace;0.01;[0.57297];5,65691;3204;3212,666667;5,65691;0,006116474;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;14;Trace;0.01;[0.57297];5,65691;23;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;14;Trace;0.01;[0.57858];5,66347;25;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;14;Trace;0.01;[0.55086, 0.57763];5,66657;23;23,66666667;5,662316667;0,007078084;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;14;Trace;0.01;[0.57297];5,65691;251;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;14;Trace;0.01;[0.57297];5,65691;264;;;;
