heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;17;Trace;0.01;[-1.7584, -1.7554, 0.63567, 0.69025, -1.9873, -2.0737, 0.6406, 0.60581, -1.7097, -1.7585, 0.67355, 0.72633, 0.69426, 0.67107, -1.7549, -1.7549, 0.66704];41,55497;8805;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;17;Trace;0.01;[-1.7584, -1.7554, 0.69025, 0.57422, 0.63805, 0.63805, -1.7623, -1.6832, 0.65487, 0.69932, 0.67355, 0.67355, 0.67118, 0.67107, -2.032, -2.0327, 0.66704];32,11199;7111;8340;33,45439667;3,821588172;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;17;Trace;0.01;[0.6107, 0.63567, 0.6107, 0.63805, 0.60636, 0.63805, 0.60581, 0.74619, 0.6406, 0.67355, 0.69932, 0.72633, 0.67107, 0.68693, 0.68693, 0.66704, 0.71995];8,06948;112;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;17;Trace;0.01;[0.6107, 0.7211, 0.57797, 0.57422, 0.76824, 0.76824, 0.65487, 0.6406, 0.75876, 0.72633, 0.72633, 0.67355, 0.69426, 0.69426, 0.59539, 0.66704, 0.78832];8,77327;83;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;17;Trace;0.01;[0.69498, 0.57797, 0.63567, -2.0479, -2.0479, -1.7428, 0.6406, 0.6406, 0.75876, -1.7424, -2.0513, -2.0202, -1.7501, -1.7464, -1.7501, 0.66704, 0.61587];28,57082;95;96,66666667;15,13785667;1,181731489;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;17;Trace;0.01;[0.7211, 0.6107, 0.70128, 0.57422, 0.63805, 0.60636, -1.7623, -1.7585, -2.0293, 0.67355, 0.72633, 0.64083, 0.58943, 0.58943, 0.67118, -2.0062, -2.0062];24,13355;856;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;17;Trace;0.01;[-1.7554, -1.7554, -1.7584, 0.78826, 0.78826, 0.69025, -1.6832, -1.7623, -1.6832, 0.72633, 0.64083, 0.67355, 0.67118, 0.67118, 0.67107, 0.61587, 0.66704];22,02464;921;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;17;Trace;0.01;[-1.8048, -2.0001, -2.0001, -1.7428, -1.7428, -1.7428, 0.75876, 0.6406, 0.74619, 0.64083, 0.72633, 0.75046, 0.69426, 0.67107, 0.67107, 0.66704, 0.66704];13,48202;826;867,6666667;19,88007;1,865199194;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;17;Trace;0.01;[0.57797, 0.57797, 0.7211, -1.7428, -1.7524, -2.0737, -1.7585, -1.6832, -2.0143, 0.62934, 0.69932, 0.64083, 0.67118, 0.59539, 0.67118, 0.71995, 0.66704];19,51648;9860;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;17;Trace;0.01;[-1.7584, -1.7554, -1.7554, 0.57422, 0.78826, 0.60636, 0.65487, 0.65487, 0.6406, 0.62934, 0.67355, 0.62934, 0.69426, 0.67107, 0.68693, 0.71995, 0.71995];12,72198;10533;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;17;Trace;0.01;[0.7211, 0.70128, 0.57797, -1.7744, -1.7428, -1.7744, -1.7585, -2.0446, -1.7585, 0.67355, 0.62934, 0.69932, 0.67107, 0.58943, 0.68693, 0.66704, 0.78832];18,76917;10916;10436,33333;17,00254333;1,450477964;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;17;Trace;0.01;[0.69025, 0.70128, 0.57797, 0.69498, 0.68759, 0.78826, 0.60581, 0.60581, -1.7424, -2.0513, -2.0202, -1.7097, 0.59539, 0.67118, 0.58943, 0.58943, -2.0062];23,82525;127;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;17;Trace;0.01;[-1.7428, -1.7554, 0.69498, 0.69025, 0.60636, 0.74619, -1.7744, -1.6832, 0.65487, 0.69932, 0.69932, 0.64083, 0.59539, 0.68693, 0.67118, 0.67118, 0.71995];22,30496;150;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;17;Trace;0.01;[0.69498, 0.69025, 0.7211, 0.63567, -2.0293, -1.9873, -1.7744, -2.0737, 0.64083, 0.75046, 0.72633, 0.75876, 0.59539, 0.68693, 0.61587, 0.59539, -1.7695];24,07563;142;139,6666667;23,40194667;2,372786853;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;17;Trace;0.01;[0.6107, 0.69025, 0.57422, -1.7554, -1.7524, -1.7744, -1.9873, -2.0293, -1.7585, -2.0446, -1.7097, -1.7097, 0.69426, 0.59539, 0.67107, 0.78832, -2.0062];24,76514;1417;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;17;Trace;0.01;[0.69498, 0.63567, 0.63567, 0.70128, 0.60581, 0.6406, -2.0737, -2.0293, -2.0446, -2.0513, -2.0446, 0.64083, 0.61587, 0.67107, 0.58943, 0.68693, -1.7695];23,28441;1281;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;17;Trace;0.01;[-1.8048, -2.0001, 0.70128, 0.70128, 0.74619, 0.60636, 0.78826, 0.68759, 0.69932, 0.72633, 0.64083, 0.65487, 0.68693, -1.7549, -1.7501, -2.0103, 0.71995];24,13069;1467;1388,333333;24,06008;2,467639793;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;17;Trace;0.01;[0.69025, 0.69025, 0.70128, 0.7211, 0.78826, 0.60636, 0.74619, 0.63805, 0.72633, 0.75876, 0.75876, 0.75876, 0.59539, -1.7464, -1.7549, -2.0327, -2.0062];13,69821;10999;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;17;Trace;0.01;[-2.0904, -2.0904, -2.0479, -2.0573, 0.60581, 0.60636, 0.60581, 0.60636, 0.72633, 0.75046, 0.72633, 0.65487, 0.67107, 0.69426, 0.69426, -1.7147, 0.71995];22,65569;12200;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;17;Trace;0.01;[0.7211, 0.6107, 0.70128, 0.63567, 0.63805, 0.63805, 0.68759, -1.6832, -1.7097, -1.777, 0.69932, 0.75046, -1.7549, 0.69426, 0.78832, 0.78832, -1.7695];32,18023;17670;13623;22,84471;2,292475564;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;17;Trace;0.01;[0.78826, 0.69498, 0.57797, 0.63567, 0.70128, -1.7744, 0.6406, 0.65487, 0.68759, 0.76824, -2.0314, -2.0202, 0.75046, 0.75046, 0.69426, -1.7695, -1.7549];33,20658;216;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;17;Trace;0.01;[0.57797, 0.69025, 0.69498, 0.57422, 0.69025, -2.0293, -1.7585, -2.0737, -2.0737, 0.65487, -2.0103, -1.7501, -1.777, -1.9982, -1.777, -1.7695, -2.032];26,52926;164;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;17;Trace;0.01;[-1.8048, 0.57422, 0.69025, 0.57797, 0.63567, 0.75876, 0.76824, 0.60581, 0.62934, 0.6406, 0.67107, 0.67355, 0.58943, 0.72633, 0.75046, -1.7549, -2.032];18,73428;193;191;26,15670667;2,769814435;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;17;Trace;0.01;[-1.9873, 0.60636, 0.57797, 0.6107, 0.7211, 0.74619, 0.6406, 0.65487, 0.62934, 0.6406, -2.0103, -1.7147, -1.7424, 0.67355, 0.59539, 0.66704, 0.66704];23,55787;1874;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;17;Trace;0.01;[0.7211, 0.70128, 0.69025, -1.7428, -1.7554, -1.7744, -1.7585, -1.6832, 0.6406, 0.68759, -1.9982, -2.0103, -2.0314, 0.67107, 0.67107, -2.0062, -2.032];32,91643;2423;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;17;Trace;0.01;[0.7211, -1.7554, -1.7428, -1.7554, -1.7554, -1.7585, -2.0513, -1.7097, -1.7744, -1.7097, 0.67355, 0.64083, -1.7147, -1.7424, -1.7501, 0.66704, 0.66704];27,64331;2103;2133,333333;28,03920333;3,041127762;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;17;Trace;0.01;[-1.7554, -1.9873, -1.7524, -2.0001, -1.9873, 0.69932, 0.75876, 0.60581, 0.62934, 0.63805, 0.67118, 0.72633, 0.72633, -1.777, -1.7464, 0.78832, -1.7695];28,71939;18522;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;17;Trace;0.01;[-1.7428, 0.57797, 0.6107, 0.70128, 0.57422, 0.63805, 0.75876, 0.65487, 0.69932, 0.76824, 0.67107, 0.67355, 0.68693, 0.67355, -2.0103, 0.78832, 0.61587];23,58473;14836;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;17;Trace;0.01;[0.7211, 0.60636, 0.63567, 0.70128, -1.7428, 0.65487, 0.74619, 0.62934, 0.74619, 0.69932, 0.64083, 0.64083, 0.67107, 0.67118, 0.67118, 0.78832, 0.78832];17,95942;16331;16563;23,42118;2,375558842;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;17;Trace;0.01;[0.57797, 0.57422, 0.60636, 0.6406, 0.65487, 0.67355, 0.67107, 0.58943, 0.78832];7,66082;60;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;17;Trace;0.01;[0.6107, 0.63567, 0.60636, 0.74619, 0.65487, 0.67355, 0.64083, 0.67107, 0.68693, 0.61587];7,56819;60;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;17;Trace;0.01;[0.7211, 0.63567, 0.69025, 0.60636, 0.63805, 0.60581, 0.65487, 0.67355, 0.67107, 0.58943, 0.66704];7,89504;60;60;7,708016667;0,110911739;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;17;Trace;0.01;[0.6107, 0.70128, 0.69025, 0.76824, 0.68759, 0.69932, 0.64083, 0.67107, 0.68693, 0.66704];7,51194;623;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;17;Trace;0.01;[0.57797, 0.57422, 0.63805, 0.68759, 0.62934, 0.64083, 0.69426, 0.68693, 0.66704];7,3878;618;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;17;Trace;0.01;[0.57797, 0.63567, 0.60636, 0.63805, 0.60581, 0.65487, 0.69932, 0.64083, 0.67107, 0.68693, 0.66704];7,45824;612;617,6666667;7,45266;0,074108664;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;17;Trace;0.01;[0.57797, 0.57422, 0.63805, 0.74619, 0.65487, 0.67355, 0.69426, 0.68693, 0.66704];7,4232;6149;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;17;Trace;0.01;[0.6107, 0.63567, 0.60636, 0.6406, 0.65487, 0.67355, 0.69426, 0.67118, 0.61587, 0.66704];7,34094;6190;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;17;Trace;0.01;[0.57797, 0.57422, 0.63805, 0.60581, 0.69932, 0.67355, 0.69426, 0.67118, 0.61587];7,39022;6185;6174,666667;7,384786667;0,064326474;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;17;Trace;0.01;[-1.8048, -1.7744, -1.7585, -1.7424, -1.7501, -1.7695];7,17816;47;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.62934, 0.64083, 0.68693];7,16206;47;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;17;Trace;0.01;[0.6107, 0.57422, 0.6406, 0.62934, 0.72633, 0.68693];7,31203;46;46,66666667;7,217416667;0,040204407;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.64083, 0.67118, 0.66704];7,09116;494;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.69932, 0.67107, 0.68693];7,14792;479;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.64083, 0.68693, 0.66704];7,12998;474;482,3333333;7,12302;0,026599562;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.67355, 0.67107, 0.68693];7,09132;4770;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.64083, 0.67118, 0.66704];7,09116;4778;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;17;Trace;0.01;[0.63567, 0.63805, 0.65487, 0.67355, 0.67118, 0.66704];7,0596;4793;4780,333333;7,080693333;0,020499265;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;17;Trace;0.01;[0.63567, 0.6406, 0.62934, 0.59539];7,07357;38;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;17;Trace;0.01;[0.57422, 0.60581, 0.64083, 0.68693];7,10869;38;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;17;Trace;0.01;[0.63567, 0.6406, 0.62934, 0.67107, 0.67118];7,06582;38;38;7,082693333;0,020787514;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;17;Trace;0.01;[0.63567, 0.6406, 0.67355, 0.67118, 0.66704];7,0396;406;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;17;Trace;0.01;[-1.7428, -1.7623, -1.7585, -1.7464, -1.7501];7,06516;391;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;17;Trace;0.01;[0.63567, 0.6406, 0.67355, 0.67118];7,02782;396;397,6666667;7,044193333;0,015238732;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;17;Trace;0.01;[0.63567, 0.6406, 0.67355, 0.67118];7,02782;4009;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;17;Trace;0.01;[0.63567, 0.6406, 0.67355, 0.67118];7,02782;3995;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;17;Trace;0.01;[0.63567, 0.6406, 0.67355, 0.67118];7,02782;3973;3992,333333;7,02782;0,012878939;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;17;Trace;0.01;[-1.7428, -1.7585, -1.7501];7,00256;32;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7464];6,99666;32;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;17;Trace;0.01;[-1.7428, -1.7585, -1.7501];7,00256;32;32;7,000593333;0,008954917;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7501];6,99296;329;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7501];6,99296;330;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7501];6,99296;328;329;6,99296;0,007854769;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7501];6,99296;3308;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7501];6,99296;3358;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;17;Trace;0.01;[-1.7524, -1.7585, -1.7501];6,99296;3318;3328;6,99296;0,007854769;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;17;Trace;0.01;[0.57797, 0.69025, 0.78826, 0.6406, 0.68759, 0.75876, 0.69932, 0.67355, 0.72633, 0.67107, 0.59539, -1.7147, -1.7695];12,67175;79;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;17;Trace;0.01;[0.69498, 0.69025, 0.60636, 0.63805, 0.74619, 0.68759, 0.65487, 0.62934, 0.67355, 0.72633, -1.7501, -1.7147, -1.7549, -2.0062];13,28661;79;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;17;Trace;0.01;[0.70128, 0.57422, 0.60636, 0.63805, -1.7623, -1.6832, -1.7585, -1.7097, -2.0314, -1.7501, -2.032, -1.7695];14,3626;79;79;13,44032;0,937075374;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;17;Trace;0.01;[0.7211, 0.63567, 0.69025, 0.78826, 0.76824, 0.74619, 0.68759, 0.65487, 0.69932, 0.67355, 0.72633, 0.67107, 0.59539, 0.68693, 0.78832, 0.71995];8,40767;811;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;17;Trace;0.01;[0.69498, 0.57797, 0.69025, 0.60636, 0.76824, 0.74619, 0.68759, 0.75876, 0.62934, 0.67355, 0.72633, 0.69426, 0.59539, 0.68693, 0.61587, 0.66704];8,77036;807;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;17;Trace;0.01;[-1.7584, -2.0573, -2.0904, -2.0479, -1.7524, -1.7623, -1.6832, -2.0513, -1.777, -2.0314, -1.7501, -1.7147, -2.032, -1.7695];11,41556;802;806,6666667;9,531196667;0,373676099;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;17;Trace;0.01;[0.57797, 0.63567, 0.57422, 0.60636, 0.76824, 0.74619, 0.68759, 0.75876, 0.69932, 0.67355, 0.64083, 0.68693, 0.78832, 0.66704];8,05275;8090;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;17;Trace;0.01;[0.57797, 0.63567, 0.69025, 0.78826, 0.76824, 0.74619, 0.68759, 0.65487, 0.69932, 0.67355, 0.72633, 0.69426, 0.67118, 0.58943, 0.61587, 0.66704];7,9594;8130;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;17;Trace;0.01;[0.57797, 0.63567, 0.57422, 0.60636, 0.76824, 0.74619, 0.68759, 0.75876, 0.69932, 0.75046, 0.64083, 0.69426, 0.68693, 0.61587, 0.71995];8,23361;8130;8116,666667;8,08192;0,164800258;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;17;Trace;0.01;[0.63567, 0.60636, 0.75046, 0.72633, 0.67107, 0.59539, 0.61587];7,42593;55;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;17;Trace;0.01;[0.63567, 0.57422, 0.65487, 0.64083, 0.59539, 0.61587, 0.71995];7,48658;55;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;17;Trace;0.01;[0.63567, 0.78826, 0.63805, 0.60581, 0.67355, 0.68693, 0.71995];7,61684;55;55;7,509783333;0,082341519;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;17;Trace;0.01;[0.57422, 0.63805, 0.60581, 0.69932, 0.72633, 0.66704];7,3339;556;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;17;Trace;0.01;[0.57422, 0.63805, 0.75876, 0.69932, 0.64083, 0.66704];7,33414;564;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;17;Trace;0.01;[0.69025, 0.63805, 0.60581, 0.68693, 0.71995];7,32411;556;558,6666667;7,330716667;0,056533678;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;17;Trace;0.01;[0.63567, 0.60636, 0.74619, 0.67355, 0.66704];7,27877;5740;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;17;Trace;0.01;[-1.7584, -1.8048, -1.777, -1.7549];7,09476;5743;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;17;Trace;0.01;[0.70128, 0.60636, 0.66704];7,21172;5675;5719,333333;7,195083333;0,036985633;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;17;Trace;0.01;[-1.7428, -1.7424, -1.7147];7,00656;43;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;17;Trace;0.01;[0.57422, 0.60636, 0.74619, 0.66704];7,259;43;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;17;Trace;0.01;[0.69025, 0.67118, 0.61587];7,09013;42;42,66666667;7,118563333;0,025957249;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;17;Trace;0.01;[0.66704];6,9948;439;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;17;Trace;0.01;[-1.7428, -1.7424, -1.7147];7,00656;433;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;17;Trace;0.01;[0.6406, 0.68693];7,03221;432;434,6666667;7,01119;0,010482153;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;17;Trace;0.01;[-1.7549];6,93846;4415;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;17;Trace;0.01;[-1.7549];6,93846;4407;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;17;Trace;0.01;[-1.777, -1.7695];6,98456;4426;4416;6,953826667;0,002214709;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;17;Trace;0.01;[0.60636, 0.66704];7,01279;35;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;17;Trace;0.01;[0.60636, 0.62934, 0.67118];7,02742;35;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;17;Trace;0.01;[-1.7464, -1.7695];6,98156;36;35,33333333;7,007256667;0,009915265;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;17;Trace;0.01;[-1.7549];6,93846;358;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;17;Trace;0.01;[-1.7501];6,93846;355;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;17;Trace;0.01;[-1.7549];6,93846;362;358,3333333;6,93846;0;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;17;Trace;0.01;[-1.7549];6,93846;3637;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;17;Trace;0.01;[-1.7549];6,93846;3616;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;17;Trace;0.01;[-1.7549];6,93846;3601;3618;6,93846;0;
Generic MSM-Mean EA: generations:10000;4;17;Trace;0.01;[-1.7549, -1.7549, -1.7549, -1.7524, -1.7524, -1.7524, -1.6832, 0.57422, 0.60636, 0.63805, 0.63805, 0.63805, 0.63805, 0.67118, 0.67107, 0.67118, 0.67118];11,8797;74;;;;
Generic MSM-Mean EA: generations:10000;4;17;Trace;0.01;[0.6406, 0.6406, 0.6406, 0.6406, 0.67355, 0.67118, 0.67118, 0.59539, 0.58943, 0.57422, -1.6832, -1.7464, -1.7464, -1.7584, -1.7584, -1.7584, -1.7584];11,97703;73;;;;
Generic MSM-Mean EA: generations:10000;4;17;Trace;0.01;[-2.0001, -2.0001, -2.0001, -2.0001, -2.0001, -1.9982, -2.0001, -2.0001, -1.8048, -1.7623, -1.7623, -1.6832, 0.57422, 0.59539, 0.59539, 0.59539, 0.59539];12,54267;74;73,66666667;12,13313333;0,748678141;
Generic MSM-Mean EA: generations:100000;4;17;Trace;0.01;[0.60636, 0.60636, 0.62934, 0.63805, 0.63805, 0.63567, 0.63567, 0.63567, 0.59539, -1.7147, -1.7147, -1.7623, -1.7623, -1.9873, -2.0001, -2.0001, -2.0001];12,60933;737;;;;
Generic MSM-Mean EA: generations:100000;4;17;Trace;0.01;[-1.7584, -1.7584, -1.7584, -1.7554, -1.6832, 0.60581, 0.60581, 0.60636, 0.63805, 0.6406, 0.6406, 0.64083, 0.64083, 0.67118, 0.67118, 0.67118, 0.67118];11,88573;738;;;;
Generic MSM-Mean EA: generations:100000;4;17;Trace;0.01;[0.63805, 0.63805, 0.6406, 0.6406, 0.64083, 0.64083, 0.69025, 0.69025, 0.69025, 0.69498, 0.69498, 0.69498, 0.69426, 0.67118, 0.67107, 0.64083, 0.64083];7,35587;743;739,3333333;10,61697667;0,530163274;
Generic MSM-Mean EA: generations:1000000;4;17;Trace;0.01;[-1.7584, -1.7584, -1.7584, -1.7584, -1.7584, -1.7584, -1.7584, -1.7524, -1.7524, -1.7501, -1.7501, -1.7501, -1.7501, -1.7501, -1.7464, -1.7464, -1.7464];7,29256;7323;;;;
Generic MSM-Mean EA: generations:1000000;4;17;Trace;0.01;[-1.7584, -1.7584, -1.7584, -1.7554, -1.7554, -1.7554, -1.6832, 0.57797, 0.60636, 0.60636, 0.60636, 0.60636, 0.60581, 0.60581, 0.60581, 0.6107, 0.6107];11,878;7401;;;;
Generic MSM-Mean EA: generations:1000000;4;17;Trace;0.01;[-1.7554, -1.7554, -1.7549, -1.7549, 0.57422, 0.60636, 0.6107, 0.63567, 0.69025, 0.69426, 0.69426, 0.69426, 0.69426, 0.67107, 0.67107, 0.66704, 0.66704];11,92306;7376;7366,666667;10,36454;0,493781041;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;17;Trace;0.01;[0.57797, 0.57797, 0.57797, 0.57422, -1.7524, -1.7524, -1.7623, -1.7623, 0.60581, 0.62934, 0.62934, 0.64083, 0.64083, 0.67118, 0.67118, 0.68693, 0.66704];16,55932;74;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;17;Trace;0.01;[-1.7554, -1.7554, -1.7554, -1.7428, -1.7524, -1.7744, -2.0293, -2.0293, -2.0446, -2.0446, -2.0202, -2.0202, -1.9982, 0.59539, 0.59539, 0.61587, 0.61587];12,87955;74;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;17;Trace;0.01;[0.57797, 0.57797, 0.57797, 0.57422, 0.60636, 0.60636, 0.6406, 0.6406, 0.68759, 0.69932, 0.67355, 0.67355, -1.7424, -1.7501, -1.7501, -1.7549, -1.7549];12,05756;74;74;13,83214333;0,993546599;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;17;Trace;0.01;[-1.7554, -1.7554, -1.7554, -1.7428, -1.7524, -1.7524, -1.7623, -1.6832, 0.60581, 0.62934, 0.62934, 0.64083, 0.64083, 0.67118, 0.67118, 0.68693, 0.66704];11,95993;745;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;17;Trace;0.01;[0.57797, 0.57797, 0.57797, 0.57422, -1.7524, -1.9873, -2.0293, -2.0293, -2.0143, -1.7585, -1.777, -1.777, -1.7464, -1.7464, -1.7501, -1.7549, -1.7549];12,84525;745;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;17;Trace;0.01;[-1.7554, -1.7554, -1.7554, -1.7428, -1.7524, -1.7524, -1.7623, -1.7623, -1.7585, -1.7585, -1.777, -1.7424, -1.7464, -1.7501, -1.7501, -1.7549, -1.7549];7,37366;744;744,6666667;10,72628;0,545916529;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;17;Trace;0.01;[-1.7554, -1.7554, -1.7554, -1.7428, -1.7428, 0.60636, 0.63805, 0.6406, 0.65487, 0.65487, 0.67355, 0.67355, 0.67107, 0.67107, 0.67118, 0.68693, 0.66704];11,94702;7478;;;;
