heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:3;4;11;Trace;0.01;[0.60559, 0.5714, 0.55241, 0.54166, 0.57336, 0.57286, 0.55508];1,18107;10;10,33333333;1,18107;0,055780525;
Buckets MSM-Mean: bucketsize:4;4;11;Trace;0.01;[0.60559, 0.56595, 0.56595, 0.5294, 0.54958, 0.57286];1,19416;57;;;;
Buckets MSM-Mean: bucketsize:4;4;11;Trace;0.01;[0.60559, 0.56595, 0.56595, 0.5294, 0.54958, 0.57286];1,19416;57;;;;
Buckets MSM-Mean: bucketsize:4;4;11;Trace;0.01;[0.60559, 0.56595, 0.56595, 0.5294, 0.54958, 0.57286];1,19416;57;57;1,19416;0,06748192;
Buckets MSM-Mean: bucketsize:5;4;11;Trace;0.01;[0.60559, 0.56511, 0.54958, 0.57286, 0.55508, 0.54109];1,1513;252;;;;
Buckets MSM-Mean: bucketsize:5;4;11;Trace;0.01;[0.60559, 0.56511, 0.54958, 0.57286, 0.55508, 0.54109];1,1513;251;;;;
Buckets MSM-Mean: bucketsize:5;4;11;Trace;0.01;[0.60559, 0.56511, 0.54958, 0.57286, 0.55508, 0.54109];1,1513;251;251,3333333;1,1513;0,029168566;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;Trace;0.01;[0.62569, 0.62569, 0.57764, 0.55241, 0.52753, 0.5294, 0.57336, 0.52226, 0.6352, 0.62535, 0.52536];1,39499;87;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.52856, 0.52753, 0.6049, 0.57998, 0.55508, 0.55508, 0.6247];1,39664;89;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;Trace;0.01;[0.60559, 0.62569, 0.5714, 0.56511, 0.58312, 0.58312, 0.57336, 0.57336, 0.62535, 0.6352, 0.6247];1,33242;72;82,66666667;1,374683333;0,228855099;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;Trace;0.01;[0.56595, 0.60559, 0.5714, 0.57764, 0.52753, 0.52753, 0.57336, 0.54958, 0.55508, 0.55508, 0.6247];1,44495;807;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;Trace;0.01;[0.62569, 0.65378, 0.57764, 0.5714, 0.56491, 0.58312, 0.60502, 0.57998, 0.55508, 0.55508, 0.54109];1,2699;888;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.5714, 0.5294, 0.52753, 0.57336, 0.57998, 0.63935, 0.6352, 0.52536];1,32294;844;846,3333333;1,34593;0,203151957;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;Trace;0.01;[0.56595, 0.56595, 0.5714, 0.55241, 0.5294, 0.52753, 0.6049, 0.54958, 0.63935, 0.58982, 0.57572];1,37552;9359;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;Trace;0.01;[0.60559, 0.56595, 0.60178, 0.60178, 0.56491, 0.56491, 0.57998, 0.54958, 0.55508, 0.57286, 0.52536];1,41509;7336;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;Trace;0.01;[0.62569, 0.62569, 0.54166, 0.56511, 0.52856, 0.52753, 0.60502, 0.52226, 0.57286, 0.55508, 0.6247];1,50894;6955;7883,333333;1,433183333;0,281149341;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;Trace;0.01;[0.57764, 0.60559, 0.56595, 0.56491, 0.55241, 0.56491, 0.54958, 0.57336, 0.57286, 0.58982, 0.51304];1,41955;97;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;Trace;0.01;[0.56511, 0.5714, 0.57764, 0.5294, 0.54166, 0.58312, 0.57286, 0.57336, 0.63398, 0.55508, 0.58982];1,41091;87;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;Trace;0.01;[0.5714, 0.55881, 0.55881, 0.56491, 0.52856, 0.5294, 0.57336, 0.57998, 0.62535, 0.51304, 0.51304];1,38265;94;92,66666667;1,40437;0,255392564;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;Trace;0.01;[0.55881, 0.56595, 0.57764, 0.5294, 0.52753, 0.52856, 0.57286, 0.60502, 0.62535, 0.58982, 0.52536];1,30263;1056;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;Trace;0.01;[0.5714, 0.56595, 0.57764, 0.6223, 0.52753, 0.52753, 0.57998, 0.57286, 0.57286, 0.6247, 0.58982];1,33345;886;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;Trace;0.01;[0.57764, 0.56595, 0.56511, 0.54166, 0.5294, 0.54166, 0.57286, 0.57336, 0.54958, 0.51304, 0.55508];1,36514;792;911,3333333;1,33374;0,192255089;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;Trace;0.01;[0.62569, 0.65694, 0.56595, 0.55241, 0.55241, 0.54166, 0.60502, 0.60502, 0.63398, 0.58982, 0.57572];1,28268;11230;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;Trace;0.01;[0.55881, 0.56511, 0.52269, 0.54166, 0.52753, 0.56491, 0.57998, 0.51765, 0.54958, 0.57572, 0.54109];1,42968;11637;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;Trace;0.01;[0.56511, 0.60559, 0.56595, 0.54166, 0.5294, 0.52753, 0.57998, 0.57286, 0.60502, 0.52536, 0.57572];1,41231;9399;10755,33333;1,37489;0,229039842;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;Trace;0.01;[0.5714, 0.56511, 0.55241, 0.57764, 0.57336, 0.6049, 0.57998, 0.58312, 0.52536, 0.58982, 0.55508];1,34733;111;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;Trace;0.01;[0.55881, 0.57764, 0.60178, 0.60559, 0.56491, 0.57998, 0.6049, 0.49986, 0.55508, 0.52536, 0.55508];1,47851;115;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;Trace;0.01;[0.57764, 0.60178, 0.56511, 0.56511, 0.52856, 0.52856, 0.60502, 0.52753, 0.55508, 0.51304, 0.54109];1,45031;117;114,3333333;1,425383333;0,274176775;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;Trace;0.01;[0.55241, 0.55881, 0.57764, 0.57764, 0.56491, 0.57336, 0.60502, 0.57336, 0.58982, 0.51304, 0.57572];1,39615;1130;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;Trace;0.01;[0.56511, 0.5714, 0.57764, 0.54166, 0.57336, 0.57336, 0.60502, 0.57998, 0.55508, 0.55508, 0.57286];1,33922;730;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;Trace;0.01;[0.55241, 0.55241, 0.57764, 0.57764, 0.52753, 0.5294, 0.6049, 0.49036, 0.51304, 0.51765, 0.51765];1,41799;1104;988;1,384453333;0,237588684;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;Trace;0.01;[0.57764, 0.57764, 0.54166, 0.60559, 0.5294, 0.52856, 0.6049, 0.56491, 0.6352, 0.62535, 0.55508];1,51626;9850;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;Trace;0.01;[0.6474, 0.56511, 0.55241, 0.62569, 0.52753, 0.52753, 0.5294, 0.52753, 0.51304, 0.55508, 0.52536];1,42288;9461;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;Trace;0.01;[0.56511, 0.57764, 0.55241, 0.55241, 0.5294, 0.57998, 0.6049, 0.6049, 0.51765, 0.54109, 0.51304];1,42728;11655;10322;1,455473333;0,301074788;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;Trace;0.01;[0.60178, 0.55881, 0.56511, 0.60178, 0.52753, 0.5294, 0.57336, 0.57998, 0.58982, 0.58982, 0.6247];1,3748;187;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;Trace;0.01;[0.56491, 0.56491, 0.65378, 0.54166, 0.52753, 0.5294, 0.57286, 0.58312, 0.62535, 0.62535, 0.52536];1,32376;180;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;Trace;0.01;[0.55881, 0.56595, 0.5714, 0.55241, 0.54166, 0.5294, 0.52856, 0.60502, 0.57286, 0.54958, 0.52536];1,35082;180;182,3333333;1,349793333;0,206605463;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;11;Trace;0.01;[0.56511, 0.60559, 0.56595, 0.55881, 0.55241, 0.57286, 0.57286, 0.57998, 0.55508, 0.58312, 0.52536];1,41834;1804;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;11;Trace;0.01;[0.52753, 0.56491, 0.5714, 0.54166, 0.54166, 0.52226, 0.5294, 0.6049, 0.6049, 0.55508, 0.52536];1,41233;1803;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;11;Trace;0.01;[0.55881, 0.62569, 0.56491, 0.56511, 0.57764, 0.52226, 0.6352, 0.60502, 0.57336, 0.57286, 0.57572];1,40159;1800;1802,333333;1,410753333;0,261098745;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;11;Trace;0.01;[0.6223, 0.62569, 0.6474, 0.56491, 0.55881, 0.63398, 0.60502, 0.52226, 0.51765, 0.54958, 0.54109];1,33317;18496;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;11;Trace;0.01;[0.55881, 0.5714, 0.6223, 0.56511, 0.5714, 0.6049, 0.58312, 0.57336, 0.58312, 0.55508, 0.57572];1,39625;18577;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;11;Trace;0.01;[0.5714, 0.57764, 0.56511, 0.65694, 0.57764, 0.52226, 0.52226, 0.57286, 0.60502, 0.60502, 0.6247];1,39592;18699;18590,66667;1,375113333;0,229239484;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;11;Trace;0.01;[0.60559, 0.56511, 0.56491, 0.58312, 0.6049, 0.55508];1,14532;30;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;11;Trace;0.01;[0.56595, 0.57764, 0.6223, 0.60502, 0.6049, 0.58982];1,14431;30;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;11;Trace;0.01;[0.56595, 0.5714, 0.6223, 0.60502, 0.6049, 0.58982];1,14723;30;30;1,14562;0,024091108;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;11;Trace;0.01;[0.56595, 0.55241, 0.56491, 0.58312, 0.6049, 0.57286, 0.54109];1,1405;316;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;11;Trace;0.01;[0.55881, 0.56595, 0.57764, 0.6223, 0.60502, 0.6049, 0.55508];1,13266;312;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;11;Trace;0.01;[0.55881, 0.56595, 0.5714, 0.6223, 0.60502, 0.6049, 0.58982];1,1375;311;313;1,136886667;0,016284218;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;11;Trace;0.01;[0.55881, 0.56595, 0.57764, 0.6223, 0.57336, 0.57286, 0.57572];1,13344;3134;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;11;Trace;0.01;[0.55881, 0.56595, 0.57764, 0.6223, 0.60502, 0.57286, 0.55508];1,13318;3169;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;11;Trace;0.01;[0.55881, 0.56595, 0.57764, 0.6223, 0.57336, 0.57286, 0.55508];1,13058;3167;3156,666667;1,1324;0,012273503;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;11;Trace;0.01;[0.60559, 0.55241, 0.5294, 0.57286, 0.57572];1,12625;23;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.55508];1,11945;24;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;11;Trace;0.01;[0.60559, 0.6474, 0.54958, 0.57286, 0.57572];1,12432;23;23,33333333;1,12334;0,0041746;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.57286];1,11945;238;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57336, 0.55508];1,11945;236;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57336, 0.55508];1,11945;236;236,6666667;1,11945;0,000697257;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57336, 0.55508];1,11945;2428;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57336, 0.55508];1,11945;2407;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57336, 0.55508];1,11945;2406;2413,666667;1,11945;0,000697257;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.57286];1,11945;17;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.55508];1,11945;17;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;11;Trace;0.01;[0.60178, 0.52753, 0.57336, 0.57286];1,12132;18;17,33333333;1,120073333;0,001254466;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;11;Trace;0.01;[0.60178, 0.54958, 0.57286, 0.55508];1,11895;180;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;11;Trace;0.01;[0.60178, 0.54958, 0.57286, 0.55508];1,11895;181;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57286, 0.55508];1,11895;180;180,3333333;1,11895;0,000250297;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57286, 0.55508];1,11895;1830;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;11;Trace;0.01;[0.60178, 0.54958, 0.57286, 0.55508];1,11895;1837;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57286, 0.55508];1,11895;1826;1831;1,11895;0,000250297;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;Trace;0.01;[0.60559, 0.5294, 0.57286, 0.55508];1,11895;13;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57286, 0.57572];1,12041;13;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;Trace;0.01;[0.60559, 0.5294, 0.57336, 0.55508];1,11945;14;13,33333333;1,119603333;0,000834324;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57286, 0.55508];1,11895;155;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;Trace;0.01;[0.60178, 0.54958, 0.57286, 0.55508];1,11895;137;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57286, 0.55508];1,11895;137;143;1,11895;0,000250297;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;11;Trace;0.01;[0.60559, 0.55241, 0.57286, 0.55508];1,11895;1467;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;11;Trace;0.01;[0.60559, 0.5714, 0.55241, 0.54958];1,11867;1434;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;11;Trace;0.01;[0.60559, 0.5714, 0.55241, 0.54958];1,11867;1452;1451;1,118763333;8,34E-05;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;11;Trace;0.01;[0.5714, 0.60178, 0.55508, 0.52536];1,16478;38;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;11;Trace;0.01;[0.60559, 0.65378, 0.57336, 0.6049, 0.58982, 0.54109];1,16664;36;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;11;Trace;0.01;[0.57764, 0.57998, 0.6352, 0.57572];1,14902;36;36,66666667;1,160146667;0,037076767;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;11;Trace;0.01;[0.60559, 0.57336, 0.6049, 0.58982, 0.54109];1,14654;374;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;11;Trace;0.01;[0.57764, 0.57998, 0.6352, 0.57572];1,14902;372;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;11;Trace;0.01;[0.60559, 0.58312, 0.63398, 0.55508, 0.57572];1,1582;372;372,6666667;1,151253333;0,02912685;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;11;Trace;0.01;[0.60559, 0.56511, 0.54166, 0.54109];1,13571;3771;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;11;Trace;0.01;[0.57764, 0.57336, 0.6049, 0.57572];1,14176;3770;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;11;Trace;0.01;[0.60559, 0.65378, 0.5714, 0.54166, 0.54109];1,13333;3834;3791,666667;1,136933333;0,016325935;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;11;Trace;0.01;[0.56511, 0.58312, 0.62535, 0.57572];1,13803;26;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;11;Trace;0.01;[0.56511, 0.57998, 0.62535, 0.57572];1,13489;26;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;11;Trace;0.01;[0.60559, 0.56595, 0.58312, 0.6049, 0.55508];1,12979;26;26;1,134236667;0,013915334;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;11;Trace;0.01;[0.60559, 0.65694, 0.55241, 0.57336, 0.57572];1,13164;264;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;11;Trace;0.01;[0.60559, 0.52753, 0.57998, 0.55508];1,13435;256;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;11;Trace;0.01;[0.60559, 0.55241, 0.5294, 0.57336, 0.57572];1,12725;259;259,6666667;1,13108;0,011093531;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;11;Trace;0.01;[0.60559, 0.55241, 0.5294, 0.57336, 0.57572];1,12725;2654;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;11;Trace;0.01;[0.60559, 0.52753, 0.57336, 0.57572];1,12328;2607;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;11;Trace;0.01;[0.60559, 0.5714, 0.55508];1,12735;2642;2634,333333;1,12596;0,006516667;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;11;Trace;0.01;[0.60178, 0.54958, 0.57998, 0.55508];1,13248;18;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;11;Trace;0.01;[0.60559, 0.6474, 0.52753, 0.57998, 0.55508];1,13826;18;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;11;Trace;0.01;[0.60178, 0.52856, 0.57998, 0.55508];1,13332;18;18;1,134686667;0,014317597;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;11;Trace;0.01;[0.60559, 0.5714, 0.55508];1,12735;182;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;11;Trace;0.01;[0.60178, 0.54958, 0.57998, 0.55508];1,13248;185;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;11;Trace;0.01;[0.60559, 0.5294, 0.57998, 0.55508];1,13248;183;183,3333333;1,13077;0,010816416;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;Trace;0.01;[0.60178, 0.52753, 0.57336, 0.57572];1,12328;1891;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.57572];1,12141;1911;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57336, 0.57572];1,12141;1948;1916,666667;1,122033333;0,003006546;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;Trace;0.01;[0.60559, 0.5294, 0.57998, 0.55508];1,13248;13;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57998, 0.55508];1,13248;13;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;Trace;0.01;[0.60559, 0.65378, 0.5714, 0.55508];1,13126;13;13;1,132073333;0,01198149;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;Trace;0.01;[0.60559, 0.5714, 0.54958, 0.55508];1,127;151;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.57572];1,12141;138;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;Trace;0.01;[0.60178, 0.5294, 0.57998, 0.55508];1,13248;140;143;1,126963333;0,007413566;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;Trace;0.01;[0.60559, 0.54166, 0.57336, 0.57572];1,12141;1447;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;Trace;0.01;[0.60559, 0.5714, 0.54958, 0.54109];1,1215;1474;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;Trace;0.01;[0.60559, 0.5714, 0.54958, 0.54109];1,1215;1435;1452;1,12147;0,002502972;
Generic MSM-Mean EA: generations:10000;4;11;Trace;0.01;[0.55508, 0.55508, 0.55508, 0.56491, 0.57764, 0.62569, 0.62535, 0.62535, 0.60502, 0.55508, 0.54109];1,16528;33;;;;
Generic MSM-Mean EA: generations:10000;4;11;Trace;0.01;[0.60502, 0.60502, 0.54166, 0.54166, 0.54958, 0.54958, 0.57286, 0.63398, 0.6223, 0.62535, 0.58982];1,20209;33;;;;
Generic MSM-Mean EA: generations:10000;4;11;Trace;0.01;[0.55881, 0.56491, 0.58312, 0.60178, 0.52856, 0.52856, 0.5294, 0.5294, 0.6049, 0.6049, 0.57572];1,23401;33;33;1,20046;0,073113608;
Generic MSM-Mean EA: generations:100000;4;11;Trace;0.01;[0.55881, 0.56511, 0.57764, 0.6223, 0.6223, 0.6247, 0.58982, 0.52226, 0.51765, 0.51304, 0.54109];1,20074;332;;;;
Generic MSM-Mean EA: generations:100000;4;11;Trace;0.01;[0.60559, 0.60559, 0.52753, 0.5294, 0.54958, 0.54958, 0.57286, 0.62535, 0.6247, 0.62535, 0.58982];1,19452;332;;;;
Generic MSM-Mean EA: generations:100000;4;11;Trace;0.01;[0.55881, 0.55881, 0.56491, 0.57764, 0.63398, 0.6223, 0.6247, 0.60502, 0.55881, 0.55881, 0.54109];1,16556;330;331,3333333;1,18694;0,061027828;
Generic MSM-Mean EA: generations:1000000;4;11;Trace;0.01;[0.55881, 0.56491, 0.57764, 0.62569, 0.6223, 0.62535, 0.60502, 0.6049, 0.55508, 0.55508, 0.54109];1,1726;3311;;;;
Generic MSM-Mean EA: generations:1000000;4;11;Trace;0.01;[0.55881, 0.56491, 0.57764, 0.62535, 0.6247, 0.6247, 0.60502, 0.6049, 0.55508, 0.55508, 0.55241];1,1726;3304;;;;
Generic MSM-Mean EA: generations:1000000;4;11;Trace;0.01;[0.55881, 0.55881, 0.55508, 0.56491, 0.57764, 0.62535, 0.6223, 0.62535, 0.6049, 0.55508, 0.54166];1,16528;3327;3314;1,17016;0,046027872;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.56491, 0.58312, 0.63398, 0.60502, 0.6049, 0.58982, 0.57572];1,20128;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.56491, 0.58312, 0.63398, 0.63398, 0.63398, 0.58982, 0.57572];1,21362;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.52753, 0.5294, 0.57336, 0.6247, 0.6223, 0.62535, 0.58982];1,22154;33;33;1,212146667;0,083560538;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.56491, 0.58312, 0.60502, 0.60502, 0.6049, 0.55508, 0.55508];1,19892;334;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;Trace;0.01;[0.55881, 0.55881, 0.56595, 0.57764, 0.60178, 0.52856, 0.52856, 0.5294, 0.57286, 0.55508, 0.55508];1,2127;334;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;Trace;0.01;[0.55881, 0.55881, 0.56511, 0.57764, 0.6223, 0.6223, 0.60502, 0.60502, 0.57998, 0.55508, 0.54109];1,1774;333;333,6666667;1,19634;0,069430663;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.56491, 0.58312, 0.63398, 0.60502, 0.6049, 0.55508, 0.54109];1,19892;3351;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;Trace;0.01;[0.60559, 0.60559, 0.56511, 0.55241, 0.56491, 0.58312, 0.60502, 0.60502, 0.6049, 0.55508, 0.54109];1,19892;3348;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;Trace;0.01;[0.55881, 0.55881, 0.56511, 0.57764, 0.6223, 0.6223, 0.60502, 0.60502, 0.57998, 0.55508, 0.55508];1,1774;3340;3346,333333;1,191746667;0,065324597;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;Trace;0.01;[0.56511, 0.56511, 0.55241, 0.52753, 0.5294, 0.5294, 0.57336, 0.62535, 0.6049, 0.6049, 0.58982];1,21525;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;Trace;0.01;[0.56511, 0.56511, 0.55881, 0.56491, 0.57764, 0.63398, 0.60502, 0.60502, 0.57998, 0.54109, 0.54109];1,1835;34;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;Trace;0.01;[0.55881, 0.56595, 0.57764, 0.6223, 0.60178, 0.60178, 0.5294, 0.5294, 0.57286, 0.55508, 0.54109];1,20178;33;33,33333333;1,200176667;0,072860331;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;Trace;0.01;[0.60559, 0.60559, 0.52753, 0.52753, 0.55241, 0.5294, 0.60502, 0.6049, 0.6049, 0.58982, 0.57572];1,20593;332;;;;
