heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.11898, -0.11804, -0.12337, -0.097717, -0.072792, -0.070198, -0.055334, -0.040907, -0.027864, -0.0043568, 0.015904, 0.015904, 0.04993];0,285562;10102;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.13482, -0.11898, -0.10715, -0.095544, -0.083152, -0.068974, -0.059298, -0.040907, -0.040907, -0.0059118, -0.0043568, 0.035901, 0.052528];0,228431;11280;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.11095, -0.11898, -0.10517, -0.097717, -0.095544, -0.081909, -0.059298, -0.027864, -0.027864, -0.0043568, 0.034337, 0.030339, 0.052528];0,394182;12050;11144;0,302725;2,749473606;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;13;OliveOil;0.01;[-0.11095, -0.11898, -0.10517, -0.11095, -0.083152, -0.056457, -0.059298, -0.055334, -0.024452, 0.013593, 0.035901, 0.035901, 0.048792];0,461889;130;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;13;OliveOil;0.01;[-0.12337, -0.13482, -0.11095, -0.10737, -0.068974, -0.072792, -0.070198, -0.040997, -0.024452, -0.0097589, -0.0043568, 0.035901, 0.048792];0,387407;160;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;13;OliveOil;0.01;[-0.13482, -0.13482, -0.10737, -0.10715, -0.055532, -0.068965, -0.068965, -0.056457, -0.023885, 0.015932, 0.015904, 0.015932, 0.046538];0,538606;138;142,6666667;0,462634;4,730065149;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;13;OliveOil;0.01;[-0.11804, -0.11898, -0.10737, -0.097717, -0.081909, -0.080773, -0.059298, -0.055532, -0.023885, -0.027864, 0.015904, 0.035901, 0.048792];0,306032;1356;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;13;OliveOil;0.01;[-0.13482, -0.12337, -0.13039, -0.09451, -0.072792, -0.080773, -0.059298, -0.055532, -0.0051811, -0.0051811, 0.015904, 0.030339, 0.046538];0,393377;1570;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;13;OliveOil;0.01;[-0.12337, -0.11898, -0.09451, -0.10737, -0.081909, -0.080773, -0.070198, -0.040997, -0.0051811, -0.0043568, 0.013593, -0.0051811, 0.046538];0,502676;1364;1430;0,400695;3,962904704;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.13039, -0.13039, -0.10737, -0.11898, -0.068965, -0.083152, -0.055532, -0.059298, 0.013593, 0.013593, 0.032286, 0.032286, 0.04993];0,584798;15147;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.12337, -0.09451, -0.10737, -0.09451, -0.070198, -0.056457, -0.040907, -0.055334, -0.0059118, -0.023885, -0.0043568, 0.032286, 0.048792];0,549893;13473;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.12833, -0.13039, -0.10715, -0.11898, -0.072792, -0.068965, -0.085077, -0.043961, -0.024452, -0.0051811, 0.015932, 0.015904, 0.048792];0,419166;14574;14398;0,517952333;5,415223728;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;13;OliveOil;0.01;[-0.13482, -0.12337, -0.13039, -0.080773, -0.10715, -0.040907, -0.055532, -0.072792, -0.043961, -0.027864, 0.030339, 0.015904, 0.013593];0,860579;101;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;13;OliveOil;0.01;[-0.10715, -0.11095, -0.09451, -0.10737, -0.10517, -0.055334, -0.059298, -0.070198, -0.024452, -0.0097589, 0.032286, 0.052528, 0.04993];0,654202;100;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.13039, -0.12337, -0.097717, -0.070198, -0.0051811, -0.0051811, -0.043961, -0.0097589, 0.010609, 0.013593, 0.035901];0,725603;116;105,6666667;0,746794667;8,249605721;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;13;OliveOil;0.01;[-0.13039, -0.1291, -0.10715, -0.11804, -0.092722, -0.040997, -0.043961, -0.040907, -0.023885, -0.022715, 0.015932, 0.032286, 0.010609];0,598082;1319;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;13;OliveOil;0.01;[-0.11743, -0.11898, -0.10737, -0.11095, -0.080773, -0.068965, -0.0051811, -0.0059118, -0.0097589, -0.0097589, 0.035901, 0.013593, 0.030339];0,732284;944;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;13;OliveOil;0.01;[-0.092722, -0.13482, -0.11804, -0.095544, -0.10715, -0.055334, -0.055532, -0.059298, -0.0051811, -0.0043568, 0.052528, 0.052528, 0.034337];0,854514;1049;1104;0,728293333;8,020452988;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.13039, -0.1291, -0.10737, -0.12337, -0.080773, -0.040907, -0.055334, -0.022715, -0.022715, -0.0043568, 0.034337, 0.032286, 0.032286];0,543874;10129;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.083152, -0.11095, -0.092722, -0.095544, -0.085077, -0.072792, -0.039713, -0.059298, -0.0043568, -0.0043568, 0.034337, 0.035901, 0.032286];0,690991;16035;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;13;OliveOil;0.01;[-0.1291, -0.095544, -0.11804, -0.095544, -0.11898, -0.039713, -0.056457, -0.040907, -0.022715, -0.0097589, 0.035901, 0.015932, 0.034337];0,66631;15229;13797,66667;0,633725;6,849154054;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;13;OliveOil;0.01;[-0.1291, -0.11804, -0.10737, -0.095544, -0.080773, -0.068974, -0.055532, -0.040907, -0.024452, -0.0059118, 0.013593, 0.030339, 0.046538];0,091412;33;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10715, -0.095544, -0.085077, -0.070198, -0.056457, -0.039713, -0.023885, -0.0059118, 0.015904, 0.035901, 0.048792];0,090104;33;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;13;OliveOil;0.01;[-0.1291, -0.11743, -0.10737, -0.097717, -0.080773, -0.070198, -0.056457, -0.040997, -0.027864, -0.0043568, 0.013593, 0.035901, 0.046538];0,104684;33;33;0,0954;0,181599742;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;13;OliveOil;0.01;[-0.13039, -0.12337, -0.10737, -0.09451, -0.081909, -0.072792, -0.055334, -0.040907, -0.023885, -0.0043568, 0.010609, 0.032286, 0.04993];0,102718;343;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.11095, -0.095544, -0.081909, -0.068974, -0.055532, -0.040997, -0.022715, -0.0059118, 0.015932, 0.034337, 0.04993];0,090294;339;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10737, -0.097717, -0.083152, -0.068974, -0.055532, -0.040907, -0.022715, -0.0059118, 0.015932, 0.032286, 0.052528];0,092676;340;340,6666667;0,095229333;0,179485909;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.11804, -0.10715, -0.095544, -0.085077, -0.068965, -0.056457, -0.040997, -0.022715, -0.0051811, 0.013593, 0.034337, 0.048792];0,086946;3407;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;13;OliveOil;0.01;[-0.13039, -0.11804, -0.10715, -0.09451, -0.081909, -0.068965, -0.055334, -0.040907, -0.024452, -0.0043568, 0.015932, 0.034337, 0.048792];0,082856;3428;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10715, -0.095544, -0.080773, -0.070198, -0.055532, -0.039713, -0.024452, -0.0043568, 0.015932, 0.032286, 0.048792];0,087102;3440;3425;0,085634667;0,060648848;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;13;OliveOil;0.01;[-0.12833, -0.11804, -0.11095, -0.095544, -0.072792, -0.059298, -0.039713, -0.024452, -0.0059118, 0.032286, 0.04993];0,27539;26;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;13;OliveOil;0.01;[-0.12833, -0.10715, -0.097717, -0.068974, -0.059298, -0.040997, -0.027864, -0.0097589, 0.015904, 0.034337, 0.048792];0,258354;24;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;13;OliveOil;0.01;[-0.13039, -0.10737, -0.095544, -0.081909, -0.068965, -0.040907, -0.022715, -0.0051811, 0.015904, 0.035901, 0.04993];0,242854;24;24,66666667;0,258866;2,206247368;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10715, -0.09451, -0.081909, -0.068965, -0.056457, -0.027864, -0.0051811, 0.010609, 0.032286, 0.052528];0,184927;248;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;13;OliveOil;0.01;[-0.1291, -0.10715, -0.097717, -0.080773, -0.068974, -0.059298, -0.039713, -0.024452, -0.0043568, 0.015932, 0.030339, 0.046538];0,175452;255;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;13;OliveOil;0.01;[-0.13039, -0.11743, -0.10715, -0.097717, -0.068965, -0.059298, -0.040907, -0.022715, -0.0097589, 0.013593, 0.035901, 0.04993];0,188705;255;252,6666667;0,183028;1,266937502;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;13;OliveOil;0.01;[-0.13482, -0.12337, -0.10517, -0.09451, -0.085077, -0.068974, -0.056457, -0.043961, -0.022715, -0.0043568, 0.015932, 0.035901, 0.046538];0,123796;2582;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;13;OliveOil;0.01;[-0.13482, -0.12337, -0.11095, -0.095544, -0.081909, -0.070198, -0.055334, -0.040997, -0.027864, -0.0097589, 0.015904, 0.032286, 0.048792];0,120452;2599;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10517, -0.097717, -0.080773, -0.068965, -0.059298, -0.043961, -0.027864, -0.0059118, 0.015932, 0.030339, 0.04993];0,113718;2568;2583;0,119322;0,477891451;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;13;OliveOil;0.01;[-0.13482, -0.10517, -0.095544, -0.080773, -0.043961, -0.024452, -0.0043568, 0.015932, 0.032286, 0.052528];0,347365;19;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;13;OliveOil;0.01;[-0.11898, -0.10737, -0.092722, -0.081909, -0.072792, -0.055532, -0.040997, -0.0097589, 0.035901, 0.052528];0,378453;19;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;13;OliveOil;0.01;[-0.12833, -0.10517, -0.092722, -0.083152, -0.068965, -0.056457, -0.039713, -0.0059118, 0.010609, 0.046538];0,351017;19;19;0,358945;3,445799995;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;13;OliveOil;0.01;[-0.1291, -0.11743, -0.10737, -0.092722, -0.085077, -0.068965, -0.055532, -0.043961, -0.023885, 0.015904, 0.032286];0,294208;203;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;13;OliveOil;0.01;[-0.13039, -0.12337, -0.10715, -0.092722, -0.080773, -0.072792, -0.055532, -0.039713, -0.023885, -0.0059118, 0.013593, 0.046538];0,193126;199;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.11898, -0.081909, -0.072792, -0.055334, -0.043961, -0.024452, -0.0059118, 0.013593, 0.034337, 0.048792];0,252431;200;200,6666667;0,246588333;2,054179362;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.10715, -0.081909, -0.070198, -0.056457, -0.039713, -0.024452, -0.0097589, 0.015904, 0.030339, 0.046538];0,247566;2073;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;13;OliveOil;0.01;[-0.12833, -0.10737, -0.097717, -0.085077, -0.070198, -0.055334, -0.039713, -0.022715, -0.0043568, 0.013593, 0.035901, 0.046538];0,172662;2072;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;13;OliveOil;0.01;[-0.12337, -0.10517, -0.097717, -0.083152, -0.056457, -0.040907, -0.024452, -0.0043568, 0.013593, 0.035901, 0.052528];0,251764;2091;2078,666667;0,223997333;1,774373075;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;13;OliveOil;0.01;[-0.10517, -0.083152, -0.068974, -0.059298, -0.039713, -0.022715, -0.0059118, 0.010609, 0.032286];0,425546;16;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;13;OliveOil;0.01;[-0.13482, -0.12337, -0.092722, -0.055532, -0.040997, -0.023885, -0.0043568, 0.015904, 0.048792];0,434693;16;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;13;OliveOil;0.01;[-0.13482, -0.12337, -0.097717, -0.080773, -0.043961, -0.0051811, 0.015904, 0.035901, 0.048792];0,449114;17;16,33333333;0,436451;4,405769278;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.083152, -0.068974, -0.055532, -0.040997, -0.024452, -0.0051811, 0.030339, 0.048792];0,409081;166;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;13;OliveOil;0.01;[-0.12337, -0.10715, -0.09451, -0.068965, -0.056457, -0.022715, -0.0097589, 0.010609, 0.030339, 0.04993];0,344329;165;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.11095, -0.09451, -0.081909, -0.070198, -0.056457, -0.039713, -0.024452, -0.0043568, 0.015932, 0.046538];0,241602;168;166,3333333;0,331670667;3,107987152;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;13;OliveOil;0.01;[-0.12833, -0.11804, -0.10517, -0.095544, -0.081909, -0.055334, -0.040907, -0.027864, -0.0059118, 0.013593, 0.032286];0,269828;1710;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;13;OliveOil;0.01;[-0.13039, -0.12337, -0.097717, -0.083152, -0.070198, -0.056457, -0.039713, -0.023885, 0.013593, 0.032286, 0.046538];0,276339;1712;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;13;OliveOil;0.01;[-0.13039, -0.10517, -0.083152, -0.056457, -0.040907, -0.027864, -0.0051811, 0.015932, 0.034337, 0.048792];0,318566;1716;1712,666667;0,288244333;2,570119811;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;15;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;15;15,33333333;0,7823;8,689365602;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;158;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;157;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;155;156,6666667;0,7823;8,689365602;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;1578;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;1587;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;13;OliveOil;0.01;[-0.043961, -0.0097589, 0.010609, 0.032286, 0.052528];0,7823;1599;1588;0,7823;8,689365602;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;13;OliveOil;0.01;[-0.1291, -0.10715, -0.080773, -0.055532, -0.027864, -0.0043568, 0.015932, 0.046538];0,49178;21;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;13;OliveOil;0.01;[-0.13039, -0.10715, -0.080773, -0.055532, -0.027864, -0.0043568, 0.015904, 0.046538];0,494332;21;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;13;OliveOil;0.01;[-0.12833, -0.10517, -0.081909, -0.055532, -0.024452, -0.0043568, 0.015904, 0.04993];0,493831;21;21;0,493314333;5,110063828;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.10517, -0.080773, -0.056457, -0.027864, -0.0051811, 0.015932, 0.046538];0,489356;219;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.10737, -0.080773, -0.055334, -0.024452, -0.0043568, 0.015904, 0.046538];0,490966;216;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;13;OliveOil;0.01;[-0.1291, -0.10517, -0.080773, -0.055532, -0.024452, -0.0043568, 0.015904, 0.048792];0,491935;222;219;0,490752333;5,078331558;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.10517, -0.081909, -0.055532, -0.027864, -0.0059118, 0.015932, 0.046538];0,488811;2264;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;13;OliveOil;0.01;[-0.12833, -0.10517, -0.083152, -0.055334, -0.027864, -0.0051811, 0.015932, 0.046538];0,489872;2221;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;13;OliveOil;0.01;[-0.12833, -0.10517, -0.081909, -0.056457, -0.027864, -0.0051811, 0.015932, 0.046538];0,488938;2217;2234;0,489207;5,059191459;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;13;OliveOil;0.01;[-0.11804, -0.09451, -0.059298, -0.027864, -0.0043568, 0.015904, 0.046538];0,579206;18;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;13;OliveOil;0.01;[-0.11804, -0.080773, -0.055334, -0.027864, -0.0051811, 0.015932, 0.046538];0,575177;20;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;13;OliveOil;0.01;[-0.11743, -0.095544, -0.056457, -0.027864, -0.0059118, 0.015932, 0.046538];0,577274;18;18,66666667;0,577219;6,149285343;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.10715, -0.081909, -0.056457, -0.027864, -0.0043568, 0.015932, 0.046538];0,491907;193;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;13;OliveOil;0.01;[-0.13482, -0.11095, -0.080773, -0.056457, -0.0097589, 0.010609, 0.032286, 0.052528];0,530177;194;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.10715, -0.085077, -0.055334, -0.027864, -0.0043568, 0.015932, 0.04993];0,496762;194;193,6666667;0,506282;5,270677995;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.10715, -0.081909, -0.056457, -0.027864, -0.0051811, 0.015932, 0.046538];0,490639;1966;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.10517, -0.081909, -0.055532, -0.027864, -0.0043568, 0.015904, 0.046538];0,490431;2017;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;13;OliveOil;0.01;[-0.12833, -0.10715, -0.083152, -0.056457, -0.027864, -0.0051811, 0.015904, 0.046538];0,490231;1985;1989,333333;0,490433667;5,074384635;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;13;OliveOil;0.01;[-0.12833, -0.10737, -0.080773, -0.055532, -0.027864, -0.0043568, 0.032286, 0.052528];0,506386;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;13;OliveOil;0.01;[-0.12833, -0.097717, -0.072792, -0.024452, -0.0043568, 0.015904, 0.04993];0,587627;16;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;13;OliveOil;0.01;[-0.12337, -0.097717, -0.055334, -0.027864, -0.0051811, 0.015904, 0.048792];0,579999;16;16;0,558004;5,911293319;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;13;OliveOil;0.01;[-0.12833, -0.09451, -0.056457, -0.027864, -0.0043568, 0.015932, 0.046538];0,577888;178;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;13;OliveOil;0.01;[-0.10517, -0.081909, -0.055334, -0.027864, -0.0043568, 0.015932, 0.046538];0,577457;163;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;13;OliveOil;0.01;[-0.11898, -0.083152, -0.055532, -0.027864, -0.0043568, 0.015932, 0.048792];0,578729;172;171;0,578024667;6,159264122;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;13;OliveOil;0.01;[-0.1291, -0.10517, -0.081909, -0.055532, -0.027864, -0.0059118, 0.015932, 0.048792];0,490913;1711;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;13;OliveOil;0.01;[-0.12833, -0.10715, -0.085077, -0.055334, -0.024452, -0.0043568, 0.015904, 0.046538];0,491532;1683;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;13;OliveOil;0.01;[-0.13482, -0.10517, -0.081909, -0.055532, -0.027864, -0.0051811, 0.015932, 0.052528];0,516853;1689;1694,333333;0,499766;5,189972504;
Generic MSM-Mean EA: generations:10000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10737, -0.09451, -0.083152, -0.068974, -0.055532, -0.040997, -0.023885, -0.0059118, 0.015904, 0.032286, 0.048792];0,080738;43;;;;
Generic MSM-Mean EA: generations:10000;4;13;OliveOil;0.01;[-0.1291, -0.11095, -0.095544, -0.081909, -0.070198, -0.056457, -0.040997, -0.023885, -0.0051811, 0.013593, 0.034337, 0.048792, 0.048792];0,188348;45;;;;
Generic MSM-Mean EA: generations:10000;4;13;OliveOil;0.01;[-0.1291, -0.11095, -0.09451, -0.083152, -0.070198, -0.055532, -0.040997, -0.024452, -0.0051811, 0.013593, 0.013593, 0.032286, 0.04993];0,188348;45;44,33333333;0,152478;0,888553098;
Generic MSM-Mean EA: generations:100000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10737, -0.09451, -0.083152, -0.070198, -0.070198, -0.055532, -0.040907, -0.024452, -0.0051811, 0.015904, 0.046538];0,209158;444;;;;
Generic MSM-Mean EA: generations:100000;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10737, -0.095544, -0.083152, -0.083152, -0.068974, -0.056457, -0.040907, -0.023885, -0.0059118, 0.015904, 0.046538];0,209158;442;;;;
Generic MSM-Mean EA: generations:100000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10737, -0.095544, -0.083152, -0.068974, -0.056457, -0.040997, -0.024452, -0.0059118, 0.015904, 0.034337, 0.048792];0,080738;440;442;0,166351333;1,060384619;
Generic MSM-Mean EA: generations:1000000;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10737, -0.095544, -0.081909, -0.070198, -0.055532, -0.040997, -0.024452, -0.0051811, 0.015904, 0.034337, 0.04993];0,080738;4400;;;;
Generic MSM-Mean EA: generations:1000000;4;13;OliveOil;0.01;[-0.11898, -0.083152, -0.059298, -0.040997, -0.024452, -0.0059118, 0.013593, 0.013593, 0.013593, 0.013593, 0.013593, 0.034337, 0.04993];0,552677;4556;;;;
Generic MSM-Mean EA: generations:1000000;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10715, -0.095544, -0.083152, -0.070198, -0.070198, -0.056457, -0.040997, -0.023885, -0.0051811, 0.015904, 0.046538];0,209158;4454;4470;0,280857667;2,478630467;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.11898, -0.10715, -0.09451, -0.081909, -0.070198, -0.055532, -0.040907, -0.023885, -0.0059118, 0.015904, 0.046538];0,209158;45;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10737, -0.09451, -0.081909, -0.070198, -0.055532, -0.040907, -0.024452, -0.0059118, 0.015904, 0.032286, 0.04993];0,080738;45;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;13;OliveOil;0.01;[-0.1291, -0.11804, -0.10715, -0.09451, -0.083152, -0.083152, -0.068974, -0.056457, -0.040997, -0.024452, -0.0059118, 0.015904, 0.046538];0,209158;45;45;0,166351333;1,060384619;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10715, -0.09451, -0.083152, -0.068974, -0.056457, -0.040997, -0.024452, -0.0059118, 0.015904, 0.032286, 0.048792];0,080738;457;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10737, -0.09451, -0.09451, -0.081909, -0.068974, -0.055532, -0.040907, -0.024452, -0.0051811, 0.015904, 0.046538];0,209158;459;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10737, -0.095544, -0.083152, -0.070198, -0.055532, -0.040907, -0.023885, -0.0051811, 0.013593, 0.032286, 0.048792];0,080738;458;458;0,123544667;0,530192309;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;13;OliveOil;0.01;[-0.1291, -0.1291, -0.11804, -0.10737, -0.095544, -0.081909, -0.068974, -0.055532, -0.040907, -0.024452, -0.0059118, 0.015904, 0.046538];0,209158;4587;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;13;OliveOil;0.01;[-0.13039, -0.11898, -0.10715, -0.09451, -0.081909, -0.070198, -0.055532, -0.040907, -0.023885, -0.0051811, 0.013593, 0.034337, 0.04993];0,080738;4564;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;13;OliveOil;0.01;[-0.1291, -0.11898, -0.10737, -0.09451, -0.081909, -0.070198, -0.055532, -0.040907, -0.024452, -0.0059118, 0.015904, 0.034337, 0.048792];0,080738;4573;4574,666667;0,123544667;0,530192309;
